tweet,label,clean_text,label_text,text_length,word_count
أنت مجرد رجل لا تجيد الكتابة ولا القراءة ومستواك الدراسي ضعيف جدا عجبا من نسبوك امين عام ورئيس منطقة وأن لاتستهل حتى شاوش إبقى بعيدا عن الفتوى في الدي',2,أنت مجرد رجل لا تجيد الكتابة ولا القراءة ومستواك الدراسي ضعيف جدا عجبا من نسبوك امين عام ورئيس منطقة وأن لاتستهل حتى شاوش إبقى بعيدا عن الفتوى في الدي',negative,151,29
العرب والمسلمون ظواهر صوتية تكتفي بالبيانات والتنديد والشجب وتبتعد عن الافعال وهذا ادى الى تصغير فلسيطن وتكبير اسرائيل وهيمنتها',2,العرب والمسلمون ظواهر صوتية تكتفي بالبيانات والتنديد والشجب وتبتعد عن الافعال وهذا ادى الى تصغير فلسيطن وتكبير اسرائيل وهيمنتها',negative,128,19
hh nti l9iti ki diri mohim mse7tek a khti wlah iwa 39bali ya amina ah barkelah 3lik zwina w souka hbiba,0,hh nti liti ki diri mohim msetek a khti wlah iwa bali ya amina ah barkelah lik zwina w souka hbiba,positive,98,21
le3neb khder wla k7el,1,leneb khder wla kel,neutral,19,4
الله يكرمك ويرضي عنك',0,الله يكرمك ويرضي عنك',positive,21,4
يسرقون اراضي ناس و يغتصبون نسائهم و يرمون براميل متفجرة عليهم و حينما يطالبون بنصرتهم يسمونهم بالإرهابيين',2,يسرقون اراضي ناس و يغتصبون نسائهم و يرمون براميل متفجرة عليهم و حينما يطالبون بنصرتهم يسمونهم بالإرهابيين',negative,106,17
الف مبروك يا سعد انت تستاهل اكتر من كده لانك فنان عالمي وكل الوطن العربي يفتخر بك ',0,الف مبروك يا سعد انت تستاهل اكتر من كده لانك فنان عالمي وكل الوطن العربي يفتخر بك ',positive,83,18
dwiw 3la chi haja 3afakom,1,dwiw la chi haja afakom,neutral,23,5
حاتا ، عقلية عقلهم هي بعد.,2,حاتا ، عقلية عقلهم هي بعد.,negative,26,6
ا يستمع لعبد الحليم إلا ذوي الحس الجمالي الراقي والجميل.',0,ا يستمع لعبد الحليم إلا ذوي الحس الجمالي الراقي والجميل.',positive,57,10
ما أحلى أن نَكون في حُبٍ ووِئــام',0,ما أحلى أن نَكون في حُبٍ ووِئــام',positive,34,7
المشكل ليس في الحكومات ياعباد الله,0,المشكل ليس في الحكومات ياعباد الله,positive,34,6
nas dial jihawi ra ha kadbin elina daro lina labe9 zeema jam3in lwra9 bash il9aw bash ichwiw ryossa nhar l3id,2,nas dial jihawi ra ha kadbin elina daro lina labe zeema jamin lwra bash ilaw bash ichwiw ryossa nhar lid,negative,104,20
"“نفاق” الشيخ عويطة لي نشط انطلاقة “فرصة”. آراء متطرفة ضد مؤسسات الدولة واتهم وزارة الأوقاف بخدمة البام فالانتخابات وسب الاحرار وشكك فقدرات الاجهزة الأمنية وشبه اخنوش بالسيسي ودافع على تركيا ضد بلادو,",1,"“نفاق” الشيخ عويطة لي نشط انطلاقة “فرصة”. آراء متطرفة ضد مؤسسات الدولة واتهم وزارة الأوقاف بخدمة البام فالانتخابات وسب الاحرار وشكك فقدرات الاجهزة الأمنية وشبه اخنوش بالسيسي ودافع على تركيا ضد بلادو,",neutral,199,32
"موقع “أكسيوس” المريكاني : ها شنو تگال بين بلينكن وبن زايد فالمغرب,",1,"موقع “أكسيوس” المريكاني : ها شنو تگال بين بلينكن وبن زايد فالمغرب,",neutral,66,12
واش بغيتونا تقتلونا بالموت البطيء يا الدولة المخزنية??? الخظرة والفواكه والحوت ماخاسوهش يفوت 4 دراهم للكيلو ',2,واش بغيتونا تقتلونا بالموت البطيء يا الدولة المخزنية??? الخظرة والفواكه والحوت ماخاسوهش يفوت دراهم للكيلو ',negative,107,16
ghadi ygheni ghir chi me9te3 bel 3arbia machi l2oghnia kamla wa9ila,2,ghadi ygheni ghir chi mete bel arbia machi loghnia kamla waila,negative,62,11
أتمنى أن يفوز السيد بن كيران بالولاية التانية بادن الله لأنه احسن نخبة سياسية في تاريخ المغرب',0,أتمنى أن يفوز السيد بن كيران بالولاية التانية بادن الله لأنه احسن نخبة سياسية في تاريخ المغرب',positive,94,17
شكرا لبنكيران لانه اقتطع من راتبي  ولاية ثانية انشاء الله,2,شكرا لبنكيران لانه اقتطع من راتبي ولاية ثانية انشاء الله,negative,56,10
حينما تستمع لعبد الحليم او فريد او ام كلثوم او الدكالي ... تفهم سريعا تفاهة المعلم وبرانس والحمام ',2,حينما تستمع لعبد الحليم او فريد او ام كلثوم او الدكالي ... تفهم سريعا تفاهة المعلم وبرانس والحمام ',negative,99,19
ربي يوفقك ويحفظك',0,ربي يوفقك ويحفظك',positive,17,3
njibhoum w nji l3endek l marrakech w ma kaynch 7ess l ichkal,1,njibhoum w nji lendek l marrakech w ma kaynch ess l ichkal,neutral,58,12
شكرا حبيبنا الغالي، نتمنى أمسية سعيدة لك أيضا',0,شكرا حبيبنا الغالي، نتمنى أمسية سعيدة لك أيضا',positive,46,8
كيف تفكر في البلد,0,كيف تفكر في البلد,positive,17,4
"أموال ضخمة تنفق في آذان كل عام تقدم الأسلحة لإرضاء الغرب """,2,"أموال ضخمة تنفق في آذان كل عام تقدم الأسلحة لإرضاء الغرب """,negative,58,12
اختي نجوا انتي إنسانة اعطاكي الله قبول فحافضي عليه وتدكري دائما مقبرة الفنان هي الغرور.',0,اختي نجوا انتي إنسانة اعطاكي الله قبول فحافضي عليه وتدكري دائما مقبرة الفنان هي الغرور.',positive,88,15
تحياتي إلى المغاربة الحرة ، برافو,0,تحياتي إلى المغاربة الحرة ، برافو,positive,33,6
لاحولة ولاقوة الا بالله. وكان هؤلاء الاطفال لييوا مغاربة. لايطلبون الا مأوى وتعليم. علموهم وابحثوا لهم عن شغل والا فانتظروا مزيدا من الاجرام بالشوارع',2,لاحولة ولاقوة الا بالله. وكان هؤلاء الاطفال لييوا مغاربة. لايطلبون الا مأوى وتعليم. علموهم وابحثوا لهم عن شغل والا فانتظروا مزيدا من الاجرام بالشوارع',negative,150,24
مرحبًا يا سيد كابور ، أنت تعرف béen أنت Mayae oyayate nit wagol chi haja nastafdo manha wanta mchi ma lawhare wlawafi walkaalame,2,مرحبًا يا سيد كابور ، أنت تعرف béen أنت Mayae oyayate nit wagol chi haja nastafdo manha wanta mchi ma lawhare wlawafi walkaalame,negative,128,23
chofi lfc dialek rah sifet likmessage rah kayen wa7ad akhor 7ta howa bgha num w num dial fatina tafi,1,chofi lfc dialek rah sifet likmessage rah kayen waad akhor ta howa bgha num w num dial fatina tafi,neutral,98,19
مبروك حبيبتي',0,مبروك حبيبتي',positive,13,2
اموال طاءلة تصرف على برامح تافهة . سرقة . تحرش . وما خفي اعظم باختصار قناة تجسد كل اوجه الانحطاط ولا علاقة لها لا من قريب ولا من بعيد مع رسالة الاعلام النبيلة ',2,اموال طاءلة تصرف على برامح تافهة . سرقة . تحرش . وما خفي اعظم باختصار قناة تجسد كل اوجه الانحطاط ولا علاقة لها لا من قريب ولا من بعيد مع رسالة الاعلام النبيلة ',negative,160,34
wa ulh la kayna wa7eda me3aya f medrassa karapi 7sen mena u 7afdaha kamla,0,wa ulh la kayna waeda meaya f medrassa karapi sen mena u afdaha kamla,positive,69,14
": ياااااا جاااية لعطر بلار نداك يقطر ويروي لعراسي سواكي دافية تسيل, يبردها لمطر تحدك الجلسة حلات تفرح الخااااطر نجيك نزور ونتكى…",1,": ياااااا جاااية لعطر بلار نداك يقطر ويروي لعراسي سواكي دافية تسيل, يبردها لمطر تحدك الجلسة حلات تفرح الخااااطر نجيك نزور ونتكى…",neutral,128,22
تم طرد Benkirane من المدينة ... Marrakech ... Taza ........ Safi .... Hahaha ، انظر YouTube ... هاهاهاها,2,تم طرد Benkirane من المدينة ... Marrakech ... Taza ........ Safi .... Hahaha ، انظر YouTube ... هاهاهاها,negative,104,18
raphaël et hanan mabrok ala diyo akbar nisbat mochahada o ghazi amir et hesin jasmi ajbtoh,0,raphaël et hanan mabrok ala diyo akbar nisbat mochahada o ghazi amir et hesin jasmi ajbtoh,positive,90,16
أتمنى السيد الرباح يبقى شاد الوزارة هاد الرجل كيخدم بلادو وداير مجهودات كبرى,0,أتمنى السيد الرباح يبقى شاد الوزارة هاد الرجل كيخدم بلادو وداير مجهودات كبرى,positive,76,13
ماشي كانو قالو في الإعلام راه قدينا على داعش وسالينا هاد الموضوع ؟؟؟',2,ماشي كانو قالو في الإعلام راه قدينا على داعش وسالينا هاد الموضوع ؟؟؟',negative,69,13
tana ghi 9otlik machnahach f lirae talfazi ama hadra li9al modi3 ma9ssad fiha waalo hadik asilat modi3in,1,tana ghi otlik machnahach f lirae talfazi ama hadra lial modi massad fiha waalo hadik asilat modiin,neutral,99,17
وأعتقد أن الاتحاد الأفريقي يجب أن يخلع الدم وسلاح التاج في شارع بولي أو. ',0,وأعتقد أن الاتحاد الأفريقي يجب أن يخلع الدم وسلاح التاج في شارع بولي أو. ',positive,74,15
hadi ghir petite balade onta chadditi tri9 mawafatek bernoussi mawa9fatek ain 7arouda 😂😂,1,hadi ghir petite balade onta chadditi tri mawafatek bernoussi mawafatek ain arouda 😂😂,neutral,85,13
"مجلس الأمن كيوجد لجلسة مشاورات على مستجدات الوضع فنزاع الصحرا,",1,"مجلس الأمن كيوجد لجلسة مشاورات على مستجدات الوضع فنزاع الصحرا,",neutral,62,10
اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش ',2,اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش ',negative,71,12
تستاهل تكون على راس لحكومة,0,تستاهل تكون على راس لحكومة,positive,26,5
Rachid Arfinaak Kadam chaabab lmgharba Jib Lina ra ta sura zwina la chaabab lmgharba ghir jibo wellahama tndam,0,Rachid Arfinaak Kadam chaabab lmgharba Jib Lina ra ta sura zwina la chaabab lmgharba ghir jibo wellahama tndam,positive,110,18
"بيان مشترك. اسبانيا: المبادرة المغربية للحكم الذاتي هي الأساس الأكثر جدية وواقعية وصدقية لحل هذا النزاع,",1,"بيان مشترك. اسبانيا: المبادرة المغربية للحكم الذاتي هي الأساس الأكثر جدية وواقعية وصدقية لحل هذا النزاع,",neutral,104,16
