tweet,label,clean_text,label_text,text_length,word_count
سؤال \nبزاف حسابات متابعتها ومتابعين وكنت نتعامل معاهم بزاف بصح عندي مدة ماولاوش يخرجوش عندي تغريداتهم  \n\nزعما واش ه… @user,1,سؤال \nبزاف حسابات متابعتها ومتابعين وكنت نتعامل معاهم بزاف بصح عندي مدة ماولاوش يخرجوش عندي تغريداتهم \n\nزعما واش ه…,neutral,118.0,19.0
غاضني ثانية و منبعد تفكرت بلي كسر قلب اونتشان 5 مرات 😤 @user,2,غاضني ثانية و منبعد تفكرت بلي كسر قلب اونتشان مرات 😤,negative,52.0,11.0
_ المشي ، وهذا يعني أن أسف Dairlo Abonnè ، معناها ، نحن ضيعنا معه \ n_ المشي على الأثرياء التي نديرها ، معناها هو حبي ، نحن لا نحب ، وليس لدي أي الخير \ n_,1,_ المشي ، وهذا يعني أن أسف Dairlo Abonnè ، معناها ، نحن ضيعنا معه \ n_ المشي على الأثرياء التي نديرها ، معناها هو حبي ، نحن لا نحب ، وليس لدي أي الخير \ n_,neutral,155.0,37.0
amal ato أقول وسوف تطفو 😂,1,amal ato أقول وسوف تطفو 😂,neutral,25.0,6.0
هناك صلة وثيقة بين نظافة اللغات ، نقاء القلوب وحكمة الأرواح 😔 \ n✍ \ n صديقك الصباحي ورحمته \ n,0,هناك صلة وثيقة بين نظافة اللغات ، نقاء القلوب وحكمة الأرواح 😔 \ n✍ \ n صديقك الصباحي ورحمته \ n,positive,95.0,21.0
اعتقدت أن بن زيما كان يحلم بالمرض وأن جابو بليلي يلعب ، لذلك كنت حتى الآن.,0,اعتقدت أن بن زيما كان يحلم بالمرض وأن جابو بليلي يلعب ، لذلك كنت حتى الآن.,positive,74.0,16.0
@user @user هههه حقيقتنا الجزائريين \nماكاش تحلاب,2,هههه حقيقتنا الجزائريين \nماكاش تحلاب,negative,37.0,5.0
@user @user @user @user ايه هاذا واش كنت حايب نقول بهاد القاعات لقديمة ماراحش يع… @user,1,ايه هاذا واش كنت حايب نقول بهاد القاعات لقديمة ماراحش يع…,neutral,57.0,11.0
#شاهدوا الكم الهائل من النفايات والاتربة التي حولت هذا المجري المائي الى مكب للنفايات...\nامبعد نحاسبوا الحكومة هذا… @user,2,شاهدوا الكم الهائل من النفايات والاتربة التي حولت هذا المجري المائي الى مكب للنفايات...\nامبعد نحاسبوا الحكومة هذا…,negative,115.0,17.0
@user 😂😂😂😂😂 طولتي بزاف ههه,2,😂😂😂😂😂 طولتي بزاف ههه,negative,20.0,4.0
RT @user هذا هو معنى: في كل الظروف 💪🏻 علابالي قليل لي يفهمها \n تحية كبيرة لجيشنا الوطني الشعبي\n🇩🇿\U0001fae1 @user,0,RT هذا هو معنى: في كل الظروف 💪🏻 علابالي قليل لي يفهمها \n تحية كبيرة لجيشنا الوطني الشعبي\n🇩🇿\Ufae,positive,98.0,18.0
يا ربي 😭😭😭,0,يا ربي 😭😭😭,positive,10.0,3.0
@user القصة هادي وين ندور نقراها\nواقيل كامل صراتلكم 🤔,1,القصة هادي وين ندور نقراها\nواقيل كامل صراتلكم 🤔,neutral,48.0,8.0
@user من وقتاش\nنعرفها مجرد مزرعة لرعاة البقر,2,من وقتاش\nنعرفها مجرد مزرعة لرعاة البقر,negative,39.0,6.0
زعما يكومونتي😂 @user,2,زعما يكومونتي😂,negative,14.0,2.0
@user الإشتراك غالي بزاف بزاف بزاف 😭,2,الإشتراك غالي بزاف بزاف بزاف 😭,negative,30.0,6.0
نتا فايت فابت حط متابعة🙂\nلبغيت زعما 💔\nعلابالي لفيديو ما يشوفو حتا واحد 😣❤️\u200d🔥 @user,2,نتا فايت فابت حط متابعة🙂\nلبغيت زعما 💔\nعلابالي لفيديو ما يشوفو حتا واحد 😣❤️\ud🔥,negative,80.0,13.0
نيشان أم لا 😅😅😅 ؟؟,1,نيشان أم لا 😅😅😅 ؟؟,neutral,18.0,5.0
@user واقيل انا تاني نشري واحد 🤔🤔🤔واش قولك,1,واقيل انا تاني نشري واحد 🤔🤔🤔واش قولك,neutral,36.0,7.0
@user علابالي رانا نضحكو برك 😄,0,علابالي رانا نضحكو برك 😄,positive,24.0,5.0
@user @user وقتاش نفرحو بيك,1,وقتاش نفرحو بيك,neutral,15.0,3.0
@user ههههه شفت  داار فينا مزية,0,ههههه شفت داار فينا مزية,positive,24.0,5.0
ألابالي ، أختي ، هي جازيا من الله ، نفس الشيء هو أغلى بناتي معي ...,0,ألابالي ، أختي ، هي جازيا من الله ، نفس الشيء هو أغلى بناتي معي ...,positive,67.0,16.0
وربما لك في جيبه؟,1,وربما لك في جيبه؟,neutral,17.0,4.0
@user @user شكون حكمك دير مزية فيا وفي روحك,2,شكون حكمك دير مزية فيا وفي روحك,negative,31.0,7.0
مرحبًا ، أنت على حق ، شهية جيدة,0,مرحبًا ، أنت على حق ، شهية جيدة,positive,31.0,8.0
Rakish بعيدة \ n,1,Rakish بعيدة \ n,neutral,16.0,4.0
@user غاضتني  كانت ورده قتلها 💔,2,غاضتني كانت ورده قتلها 💔,negative,24.0,5.0
RT @user الحمامات هذي خدموهم علجال لي نجح بالغش يتبهدل تبهديلة العمر ...😅 @user,2,RT الحمامات هذي خدموهم علجال لي نجح بالغش يتبهدل تبهديلة العمر ...😅,negative,67.0,12.0
ها -ها -ه -ه -ه -ه -ه -ها ، قلبك واضح,0,ها -ها -ه -ه -ه -ه -ه -ها ، قلبك واضح,positive,37.0,11.0
@user هدوء متاع واد ساكت ما تعرفش وقتاش يفيض 🤣,2,هدوء متاع واد ساكت ما تعرفش وقتاش يفيض 🤣,negative,40.0,9.0
ببساطة كلمة Qahwi ، التي يستخدمها بعض الناس كنكتة وضحك على مجموعة من الناس في الواقع لها أبعاد كثيرة عندما ...,1,ببساطة كلمة Qahwi ، التي يستخدمها بعض الناس كنكتة وضحك على مجموعة من الناس في الواقع لها أبعاد كثيرة عندما ...,neutral,110.0,21.0
وربما كاين ، ربي ، بارك الله فيك,0,وربما كاين ، ربي ، بارك الله فيك,positive,32.0,8.0
ضربة زعم,1,ضربة زعم,neutral,8.0,2.0
واحدة من العادات الجميلة في ولاية ستيف هي إخراج مأدبة غداء في الشارع ، لتناول الطعام منها الممر أمامك ، وغالبًا ما تكون باربوسا ...,0,واحدة من العادات الجميلة في ولاية ستيف هي إخراج مأدبة غداء في الشارع ، لتناول الطعام منها الممر أمامك ، وغالبًا ما تكون باربوسا ...,positive,131.0,25.0
@user @user @user @user اوه واقيل سمحتو فيا خلاص,2,اوه واقيل سمحتو فيا خلاص,negative,24.0,5.0
صباح الخير. ^,1,صباح الخير. ^,neutral,13.0,3.0
@user @user @user زعما هو مريض ويمشي يسكر  برا عادي بهاذ الطريقة😏😏,2,زعما هو مريض ويمشي يسكر برا عادي بهاذ الطريقة😏😏,negative,47.0,9.0
على سلامتك ، أختي العزيزة ، الله يريدها ، كل شيء سيكون على ما يرام ، مرحبًا ، مرحبًا,0,على سلامتك ، أختي العزيزة ، الله يريدها ، كل شيء سيكون على ما يرام ، مرحبًا ، مرحبًا,positive,84.0,19.0
@user حلال عليكم و حرام علينا زعما,2,حلال عليكم و حرام علينا زعما,negative,28.0,6.0
تشوف روحك تستاهل خير من واش راك تدي؟ علاش زعما احكم أفعالك أقوالك تعاملك مع الناس لي تحبهم ثم الناس لي يحبوك كل واح… @user,0,تشوف روحك تستاهل خير من واش راك تدي؟ علاش زعما احكم أفعالك أقوالك تعاملك مع الناس لي تحبهم ثم الناس لي يحبوك كل واح…,positive,116.0,24.0
@user مكنتش علابالي بلي مرفوعة حتى ولهتني نتا,1,مكنتش علابالي بلي مرفوعة حتى ولهتني نتا,neutral,39.0,7.0
@user علابالي بروحي 😎😎😎 @user,0,علابالي بروحي 😎😎😎,positive,17.0,3.0
ستين ، أي شخص هنا ، سارة تقول بريء وعقلاني وسلمي.,0,ستين ، أي شخص هنا ، سارة تقول بريء وعقلاني وسلمي.,positive,49.0,11.0
@user ههه علابالي راك ثم,1,ههه علابالي راك ثم,neutral,18.0,4.0
@user كول واعر يا ختي سلمى جبتيه في الشبكة نيشان 👌👌👌👌,0,كول واعر يا ختي سلمى جبتيه في الشبكة نيشان 👌👌👌👌,positive,47.0,10.0
هاها ، انتهيت من نيشان,1,هاها ، انتهيت من نيشان,neutral,22.0,5.0
@user @user وعلاه جيناك علي العين العورة حنا 🙄🙄🙄🙄🙄,2,وعلاه جيناك علي العين العورة حنا 🙄🙄🙄🙄🙄,negative,38.0,7.0
ها -ها -ه -ه -ه -ه -ها -ه -ه -ها -ه -ها -ها -هها ، براف,0,ها -ها -ه -ه -ه -ه -ها -ه -ه -ها -ه -ها -ها -هها ، براف,positive,55.0,16.0
@user كاين لي يخليها زكارة,1,كاين لي يخليها زكارة,neutral,20.0,4.0
@user هبال و الله، لكان ماشي غاضتني طفلة وحدة عند والديها مكاش معامن تروح و الله ما نروح,2,هبال و الله، لكان ماشي غاضتني طفلة وحدة عند والديها مكاش معامن تروح و الله ما نروح,negative,82.0,17.0
@user @user @user @user 🤣🤣🤣🤣واقيل مزالك مريض عينيك خرجو,2,🤣🤣🤣🤣واقيل مزالك مريض عينيك خرجو,negative,31.0,5.0
لقد عدت ذلك كحاجة نقدية,1,لقد عدت ذلك كحاجة نقدية,neutral,23.0,5.0
@user @user 🤣🤣🤣 حياتكم عذاب بالفوتوشوب ، شرعية يا خو🤣🤣🤣 @user,2,🤣🤣🤣 حياتكم عذاب بالفوتوشوب ، شرعية يا خو🤣🤣🤣,negative,43.0,8.0
😂😂😂 مطحنة الصيد الحكمة,1,😂😂😂 مطحنة الصيد الحكمة,neutral,22.0,4.0
@user ماكان حتى جزائر جديدة راح يصرا تبهديل كي يجي رئيسهم ماكرون,2,ماكان حتى جزائر جديدة راح يصرا تبهديل كي يجي رئيسهم ماكرون,negative,58.0,11.0
👥:دارنا خرجو وخلاونى وحدى فى دار \n🧠: عقلى زعما مراهمش ديرين كاميرا مخيفة 😂,1,👥:دارنا خرجو وخلاونى وحدى فى دار \n🧠: عقلى زعما مراهمش ديرين كاميرا مخيفة 😂,neutral,75.0,14.0
@user انا وحد من الناس كنت في الجيش منكدبش عليك بصح الله غالب كون جيت قاري بزاف كون انا رتبة عال,2,انا وحد من الناس كنت في الجيش منكدبش عليك بصح الله غالب كون جيت قاري بزاف كون انا رتبة عال,negative,90.0,20.0
العاب البحر الابيض المتوسط ، الزوالي فالقلب 😑☝️ @user,2,العاب البحر الابيض المتوسط ، الزوالي فالقلب 😑☝️,negative,47.0,8.0
لكي يكتب al -misag خطأ في Nimero ، تم حذفه عندما يكون دائمًا معرفة كيف تم دفن الإنسان فقيرًا وقرأ دائمًا تعازيه في نسيجه ...,1,لكي يكتب al -misag خطأ في Nimero ، تم حذفه عندما يكون دائمًا معرفة كيف تم دفن الإنسان فقيرًا وقرأ دائمًا تعازيه في نسيجه ...,neutral,124.0,25.0
شكون أنت؟ \nأنا هو لي دايما قاعد و معنديش الوقت🤦🏻\u200d♂️,1,شكون أنت؟ \nأنا هو لي دايما قاعد و معنديش الوقت🤦🏻\ud♂️,neutral,54.0,10.0
@user @user لا عليك حبيبتي وعلاش غاتعصبي؟الخير داروليها الله.\nبالعكس،الحمد لله،ربما الله مخبي ليها كنوز من النعم❤,0,لا عليك حبيبتي وعلاش غاتعصبي؟الخير داروليها الله.\nبالعكس،الحمد لله،ربما الله مخبي ليها كنوز من النعم❤,positive,102.0,14.0
@user قاعدة علا قلبك واقيلا,2,قاعدة علا قلبك واقيلا,negative,21.0,4.0
RT @user ايا ضرك هاذي دولة \nلكم التعليق @user,2,RT ايا ضرك هاذي دولة \nلكم التعليق,negative,34.0,7.0
