tweet,label
shiti had shi kolo li ktabti rada ytssawar w rada ymshi l youssra w nshofha tarabikoum shwyaa tssanay,1
"الفايك والصحيح فزلزال الصحة.. الشكاية دارها الوزير ايت الطالب فـ2019 وموظفين توقفو عن العمل بسبب التحقيقات الطويلة.. ومصدر لـ”كود”: ملف تبديد المال العام فالصحة تخدم حسي مسي وعطا نتيجة,",1
badr et nabil la coupe de quartie ghmariyan a morocco http://t.co/Ha9qC4n8zv,1
"مزال ماتسرطش ليهم قرار إسبانيا بدعم الحكم الذاتي فالصحرا.. نظام العسكر فالدزاير كيستبعد رجوع سفيرهم لمدريد,",1
nta machi m3ana 7na lghlade ga3 😤,2
"العنف في المجتمع المغربي ينعكس على """"التشرميل المدرسي""""'",2
@user Khti 7ta ana ghir d7akt m3ak c tt en plus hta ana ma3andich m3ah 😂 #SaadLamjarred #BAMA2016PlatinumEdition_SaadLamjarred,0
alah ijib chi wahda matwilch liha lsan,2
الناس كتموت بالجوع عطيهم غير ما ياكلو',2
li mjwin rahom n3ssooooooo wla khdamin b9aw ghir zwafrya,2
الصحراء مغربية نجول فيها شمالا وجنوبا ونتمتع بخيراتها البرية والبحرية ونتوما كلسو تقولو غربية ولا شرقية ولا ميركانية ',0
وكنفتخر بكل رجال ونساء العدالة والتنمية',0
@user @user hhhhhhh jaya min tazalof = li tayban mzyan godamak omin ldakhel dyalo taytsana lforssa idrab darbto,2
@user hhhhhhhh ri soktii dakhla 8 hhhhhh yarbii shi like ynzel mn sma db hhh,0
"تقرير: فهاذ التاريخ غادي يتحلو الحدود بين المغرب وسبتة ومليلية,",1
احسنت يا فنان يا رائع ، أتمنى ان تلقى موهبتك التقدير الذي يليق بها .',0
ohna achbah ola 9ssadti weld hhh,1
vite wsel l 200 bashe netsab9u ☺ ☺ ♪♪♪♪♥♪♪♪♪ √,1
"بايتاس: الحكومة دعمات 140 ألف عربة بكثر من 344 مليون درهم باش الترونسبور والاسعار ميتزادش على المواطنين,",1
meskine même ptipain dial mdiprimi nassel mskin blfa9sa 😁,1
"الحكومة خدامة على تنظيم مهنة ليكَيد ديال التوريست.. ها تفاصيل المشروع اللي صادقات عليه فهاد الإطار,",1
موفق ان شاء الله يارب',0
انت.مالك.خاسر.شي.حاجة..كهمك..نشر.وتصوير.التخريب.والاعتذاء.علي.الممتلكات.الخاصة.والعامة...هانت.فهمتي راك.عارف.كلشي . وعلاش...دواعي.امنية',2
rah kolchi kiktb liha ta3ali9 zwina rah ghi hacharaat homa li dayrin dakchi,1
@user tayhdro 3la ana la chanson ta3 saad m3a salah el kurdi fiha un message contre da3ich,1
3adi ikharjo ihab bach tb9a ra9issa impossible ib9a tebal bla ra9issa,2
"الوكالة الوطنية لتنمية الواحات وشجر الأركَان قدمات حصيلتها لرئيس الحكومة,",1
kayna chi whda hsn mn hdi f twitter,1
bonjour les marrakchis tayana li bani bitouu,1
مبروك حبيبتي',0
bghrina video tghani li aghani twahchna nsm3o soutak,0
عدد وزراء جمهورية الصين بلد المليار ونصف المليار 18 وزيراً، وحكومة سويسرا أغنى بلدان العالم مادياً 8 وزراء، و الحكومة الأسبانية ...,0
لا حول ولا قوة الا بالله العلي العظيم الله يهدي من خلق',2
ana diman knmchi nt9da knsm3 oghniy dyal ihab f zan9a f ma7alate daroha f cd dak chi lach dghya katzade,1
@user 🤣 ched fia f spaçat al 3chir,0
walou ma brash lqit dak le provisoire o ti dirouli incorrect,1
hhhhhhhhhh khas hi twalfiha f bnadam li tayadwi hakak hatjik 3adiya d,1
"وفد من البرلمان الأوروبي فزيارة لمخيمات تندوف وغيتلاقى بزعيم البوليساريو,",1
@user @user @user @user Wa nti li 7ala 3lina zoukek men gwila koun ma 7aliti dar9ochek koun ga3ma 3raftek. Bref je suis marocaine. Salina.,2
hhhhhhhhhhhhhhhhhhhhh my clothes on malni hbila n7iyedhom lol ghadi n7iyed ghi tshirt w serwal safi loool,1
@user ouii khesna ne3erfo wach dyalha,1
@user 3afak mes7i hadchi khali ta9 hanan 3amar ghir betsawra bla madiro nass akhrin plz,0
mohim nmchi ntahar ana ou nji bslama 3likom,2
diri interview mais matbanich bhal dakchi dyal akhtar lmojrimin,2
إتهم الرجل التقي ااذي يخاف اللّٰه بالتكفير وهذا إفتراء وبهتان اللّٰه إسمح ليه',2
@user nona fokach atzorina f Tanger,1
ربنا يوفقيك ومن نجاح لنجاح ',0
"قضية الشفرة ديال عقارات فملكية الخواص فمدينة الناظور وصلات لبيرو وزير العدل,",1
dima dima rrajaj bidawi,0
Zakaria Sam هل مستوى االعيش في بلادنا مثل فرنسا يونان اسبانيا لنقوم بسياسة تقشفهم؟؟ادلتكم زاءفة كالعادة  ا,2
اليوم خرجتي بإدنو ولا لا هههههههههه,1
chokran lidaamikom hanane ahla khabar,0
المغربي عنصري اتجاه بني جلدته من شلح و عزي و عروبي، مابالك عن سلوكه اتجاه الافارقة الذين لهم ثقافة و دين مختلف.',2
ملكنا واحد محمد السادس...عاش الملك وعاش المغرب ...اللهم انصر بلدنا وملكنا الغالي,0
@user @user fhad chi htarmou nass chwiya la hawla wala 9owata ila bilah hchouma hadchi ta9o allah,2
لا حول ولا قوة إلا بالله العلي العظيم',2
salaallak yalmosskha bl imara mal9itou 3iha mat9olobditpou flkdoob o l photo shoop,1
charaff liya khtii abi ikhalikk,0
نطالب بكل من ساهم في هده الجريمة بالإعدام في ساحة الحسيمة,0
سؤال يدل على قمة لحقد تجاه المغرب',2
b9a fik l7al yak ma chi 3zzi,1
لعنة الله عليكم و عليهم يا إعلام المجاري ... ما نفع مثل هذا الخبر غير إشهار الفسق و الفساق ...',2
"خليهن منسق مجموعة “السي دي تي” فمجلس المستشارين لـ”كَود”: الأغلبية الحكومية ماقدراتش على تجيري هاد المرحلة وكاينة روينة فتدبير ملف التعليم,",1
لا نريد بعض الشفارة الاستقلاليين في الحكومة,2
للأسف أغاني عبد الحليم حافظ تجد فيها لحن و توزيع رائع...لكن الكلمات تافهة إذا استثنينا بعض الأغاني تعد على الأصابع.',2
شوف تيفي كما عودتنا على الكدب وعناوين الجرائم والمثلين والدعارة هاهي ترجع لتفتري علينا الكدب',2
@user hhhh maskina walah hta katb9aw fiya mrad bhaja smitha hanan hadik rah lalakom bghtio oula krahto siri charbi lik fanid rass,2
ماكانتوش كاتسمعو ، دابا غادين تولييو تشوفو ، من بعد غاديين تحسو',2
hamdlh ghir mn bnt hhhh ra l9itha 9odami bghit njareb hhhh,1
of nari tb3tini nari chft kouchi 7sadni ya rabi salama hhhhhh ana tb3ak yalh,1
#حنان_فخر_المجرة_و_الكون #hananeelkhader mskina katswll mamah wach hdrat m3a ihab,1
واو واو كتحمق صافي بشحال ثمن اوتيلات فيها عفاك اشوف تيفي',0
لك شو إحساس شو صوت شو دفئ شو بدي احكي مابعررررف.... ',0
"نزار بركة ومعاه صحراويين من “الميزان” شاركو فمؤتمر الحزب الشعبي فإسبانيا وهضرو على مجهودات المغرب فملف الصحرا,",1
lbnat bach maychghlonach 3la lmossaba9a dak lfans li tayhajem daba diro bolquer signaler o thnaw daba machi w9t lhdra,2
khti hiya makadir waloo chno dnbha lakan 3ziz 3liha wktgls m3ah yak galo liha diri hodod darthom had fans fitna,2
وتوما هدروا على أش غدير لحكومة جديدة أشمن منتخب ولا زبل,2
أكبر دليل على فشل الصهاينة',2
salam veuillez nous n9el lmatch dial gheda svp,1
"أيام قليلة على “فاتح ماي”.. نقابة الاستقلال صيفطات مذكرة لرئيس الحكومة كتطالب فيها بالزيادة فصاليرات الموظفين والإعفاء الضريبي على لاروتريت للمتقاعدين,",1
في نظري الخصم دون مستوى وخير الدليل تصنيفه الدولي ...نتمنى مباريات مع الخصوم اقوى,2
منظر رائع جداً.....',0
جبران: طبقت تعليمات المدرب وماهربتش من البلانتي ضد التواركة,1
@user hbibina nta zikoo laah ykhliik liina wyhfdeek kanbghiiwk bzaaf ♥♥ #مجانين_سوكا_وزيكو,0
momkin ta3amlo li9a3 ma3a if you want,1
اش هد المستوى ديال الويل حشومة وعيب هاشي',2
Chi bar mezyan o calm f tanja ??,1
chi wehdin ybano ghi f chofo m3ana had lmo9abala min jito jito beda 3awno m3a f teswiit wela tedkhlo ghi 3la hsab lmeslaha,2
انت افتخر بابوك لي طالق واد ديال الفلوس من وزارة الخارجية بحال الى حتى واد من شباب المغرب ما يعرف يقول هاد جوج كلمات,2
خسرتُ الكثير وما زلتُ أخسر',2
كون ماشي بنكيران ماغديش تعرف شننو هي السياسة باش ةاتهضر دابا,0
kon ghir kan sa7 😏,2
hnaya mgharba ohobna li ihab mitl hobna li hanan bas iza ab3adat 3an lmoharij ya nas mahbitouch fhmoni,1
@user wa kynin bzzaf nsinahum walkin rah 1h hadakchi li fiha,1
"عاجل ورسمي.. غدا الثلاثاء غيوصل أول باطو لميناء الخزيرات جاي من طنجة,",1
من أجمل المناظر الطبيعية في فصل الشتاء ، تلك التلال من الثلوج ، التي تتيح للسائح التمتع بممارسة رياضة الثلج  على الجليد ، و اللعب على الجليد و الاستمتاع به ،والاستمتاع بالأماكن الثلجية الجميلة والهادئة',0
@user ihab brojola khliha ghi jour whet l clip hhhhhhh,0
@user @user malha ach dart yak glto hodod hatathom rah ntoma katkhrjo 3liha b hdrtko wli kibghiha 3amro ytkhala 3liha,2
هذا افتراء وكلام كاذب المغرب دولة مسلمة سنية وليس بها شيعة هذه بلبلة وإشاعة مفبركة,2
rah bedlo tani ha howa,1
تبارك الله على الشبل حميدات مسيرة موفقة ان شاء الله حتى باش تهز المشعل تاع بن عطية كحائط صد في تركيبة المنتخب الوطني مستقبلا',0
@user @user Sf dghiya 9lbti hdert mab9itich katgol senpai dyali odakchi wliti db katl3b 3la 90j fnofap 3adi obnadm mdwz sanawat 3adii 😂😂😂 choof matgoliyach nass ach daroo nta maderti waloo 😂😂😂😂😂,2
had video bghiit nssifto f wahd l group l9it rassi fiih had sbaah o ana ntfkaar lwalida kayna fih,1
كلنا محسن فكري لا للحكرة,0
hhhh hardart jomhorha la fi3lan kadahko lach mrakzin m3aha ama kayn bin li kaydir dakchi 3alanan ou li khbit bhal bohila,1
@user salam ana wafae man fes 3andi sout zwin falinchad dini momkin t3awnoni ot9admo lya forsa,1
ana muslima la hyfhaml3arbia ispania,1
أكبر عملية نصب و احتيال في تاريخ البشر. اذا لم تنكشف في العام المقبل فسوف تنكشف لا محالة بعد بضعة سنين و الخاسر الاكبر هي قطعان الشعوب.',2
sada9a 3allah jabti lia l bakya 😄😄😄 sinon le doc adoré ton physique 🤔,1
لعنه الليا ليوم الدين لو سمحت ليه هي احنا سنظل نطلب الله ان يورينا فيه يوما اسودا',2
فاللهم صبراً على مالم نحط به خبراً',2
الحمدلله تحية للحسيمة الراقية   والله يرحم اخونا محسن   يريحتو قلبنا الله يريح قلبكم   عاش الملك,0
ghir barkat raphael l anniversaire dyalo makhalaw ma9alo fiha daba 3ad jayin y9olo 3melna we 3melna,2
حسيمة رجااال اخوووويا,0
"خاص. الداخلية فتعليمات للولاة والعمال: ممنوع تفراق “كَفة رمضان” حتى يعطي سيدنا انطلاقة هاد العملية رسميا,",1
@user habib lmagherin ya ghali chokran nmouto fik o lfans dyalk kantsanaw tawfi bwa3dak li jayartk lilmagherib,0
#HananeElKhader 7absi mosalsal l3ich9 lmamno3 o rakzi fl eval rah f9astina khalik m3a ihab o aniss et alouch #SocialMediaNight,2
"ميليشيات البوليساريو تيرات بالقرطاس على موريتانيين كيقلبو على الذهب فالمنطقة العازلة,",1
